key,cat,val
basewr3,prior_plot_summary_rouge_p,0.09275053304904052
basewr3,prior_plot_summary_rouge_p,0.07079646017699115
basewr3,prior_plot_summary_rouge_p,0.10238305383936452
basewr3,prior_plot_summary_rouge_p,0.07780082987551867
basewr3,prior_plot_summary_rouge_p,0.08503162333099086
basewr3,prior_plot_summary_rouge_p,0.07946278679350867
basewr3,prior_plot_summary_rouge_p,0.06737120211360634
basewr3,prior_plot_summary_rouge_p,0.06224737267582862
basewr3,prior_plot_summary_rouge_p,0.06905481225722918
basewr3,prior_plot_summary_rouge_p,0.08936825885978428
basewr3,prior_plot_summary_rouge_p,0.10790697674418605
basewr3,prior_plot_summary_rouge_p,0.07614852108244179
basewr3,prior_plot_summary_rouge_p,0.0727810650887574
basewr3,prior_plot_summary_rouge_p,0.11123110151187905
basewr3,prior_plot_summary_rouge_p,0.09626038781163435
basewr3,prior_plot_summary_rouge_p,0.12075471698113208
basewr3,prior_plot_summary_rouge_p,0.12304250559284116
basewr3,prior_plot_summary_rouge_p,0.07399864222674814
basewr3,prior_plot_summary_rouge_p,0.09761904761904762
basewr3,prior_plot_summary_rouge_p,0.11449451887941535
basewr3,prior_plot_summary_rouge_p,0.10531594784353059
basewr3,prior_plot_summary_rouge_p,0.09899328859060402
basewr3,prior_plot_summary_rouge_p,0.09446494464944649
basewr3,prior_plot_summary_rouge_p,0.09781121751025992
basewr3,prior_plot_summary_rouge_p,0.12257281553398058
basewr3,prior_plot_summary_rouge_p,0.08089260808926081
basewr3,prior_plot_summary_rouge_p,0.09587955625990491
basewr3,prior_plot_summary_rouge_p,0.11075949367088607
basewr3,high_level_plot_summary_rouge_f,0.15764331210191082
basewr3,high_level_plot_summary_rouge_f,0.14209591474245115
basewr3,high_level_plot_summary_rouge_f,0.13306177868295996
basewr3,high_level_plot_summary_rouge_f,0.1332194705380017
basewr3,high_level_plot_summary_rouge_f,0.11759799833194327
basewr3,high_level_plot_summary_rouge_f,0.14790996784565916
basewr3,high_level_plot_summary_rouge_f,0.12546125461254615
basewr3,high_level_plot_summary_rouge_f,0.13645484949832776
basewr3,high_level_plot_summary_rouge_f,0.12370160528800755
basewr3,high_level_plot_summary_rouge_f,0.14320585842148087
basewr3,high_level_plot_summary_rouge_f,0.14623655913978495
basewr3,high_level_plot_summary_rouge_f,0.13125845737483086
basewr3,high_level_plot_summary_rouge_f,0.11272321428571427
basewr3,high_level_plot_summary_rouge_f,0.13963636363636364
basewr3,high_level_plot_summary_rouge_f,0.1307936507936508
basewr3,high_level_plot_summary_rouge_f,0.1337295690936107
basewr3,high_level_plot_summary_rouge_f,0.12492836676217767
basewr3,high_level_plot_summary_rouge_f,0.13523914238592633
basewr3,high_level_plot_summary_rouge_f,0.1283562540929928
basewr3,high_level_plot_summary_rouge_f,0.14045499505440157
basewr3,high_level_plot_summary_rouge_f,0.13133832086450542
basewr3,high_level_plot_summary_rouge_f,0.12553740326741186
basewr3,high_level_plot_summary_rouge_f,0.11801242236024845
basewr3,high_level_plot_summary_rouge_f,0.1301989150090416
basewr3,high_level_plot_summary_rouge_f,0.12709832134292565
basewr3,high_level_plot_summary_rouge_f,0.12899336949969858
basewr3,high_level_plot_summary_rouge_f,0.15541165587419056
basewr3,high_level_plot_summary_rouge_f,0.12052117263843648
basewr3,high_level_plot_summary_rouge_f,0.12274959083469723
basewr3,high_level_plot_summary_rouge_f,0.16143497757847533
basewr3,high_level_plot_summary_rouge_f,0.13341067285382832
basewr3,high_level_plot_summary_rouge_f,0.1256788207913111
basewr3,high_level_plot_summary_rouge_f,0.14011976047904193
basewr3,high_level_plot_summary_rouge_f,0.16129032258064516
basewr3,high_level_plot_summary_rouge_f,0.1445966514459665
basewr3,high_level_plot_summary_rouge_f,0.1391304347826087
basewr3,high_level_plot_summary_rouge_f,0.1393372982158029
basewr3,high_level_plot_summary_rouge_f,0.13675213675213674
basewr3,high_level_plot_summary_rouge_f,0.133833646028768
basewr3,high_level_plot_summary_rouge_f,0.13880597014925372
basewr3,high_level_plot_summary_rouge_f,0.13140446051838459
basewr3,high_level_plot_summary_rouge_f,0.12281630492323979
basewr3,high_level_plot_summary_rouge_f,0.11111111111111112
basewr3,high_level_plot_summary_rouge_f,0.12991656734207388
basewr3,high_level_plot_summary_rouge_f,0.12696629213483146
basewr3,high_level_plot_summary_rouge_f,0.1393998063891578
basewr3,high_level_plot_summary_rouge_f,0.13636363636363635
basewr3,high_level_plot_summary_rouge_f,0.1470311027332705
basewr3,high_level_plot_summary_rouge_f,0.12305986696230599
basewr3,high_level_plot_summary_rouge_f,0.1329677861549006
basewr3,high_level_plot_summary_rouge_f,0.13174946004319654
basewr3,high_level_plot_summary_rouge_f,0.13984461709211987
basewr3,high_level_plot_summary_rouge_f,0.1271585557299843
basewr3,high_level_plot_summary_rouge_f,0.11883691529709231
basewr3,high_level_plot_summary_rouge_f,0.15310077519379844
basewr3,high_level_plot_summary_rouge_f,0.14306569343065695
basewr3,high_level_plot_summary_rouge_f,0.11441144114411442
basewr3,high_level_plot_summary_rouge_f,0.11608775137111517
basewr3,high_level_plot_summary_rouge_f,0.11290322580645162
basewr3,high_level_plot_summary_rouge_f,0.13991769547325103
basewr3,high_level_plot_summary_rouge_f,0.11738148984198644
basewr3,high_level_plot_summary_rouge_f,0.11752988047808764
basewr3,high_level_plot_summary_rouge_f,0.1399511798209927
basewr3,high_level_plot_summary_rouge_f,0.11842105263157894
basewr3,high_level_plot_summary_rouge_f,0.11880046136101499
basewr3,high_level_plot_summary_rouge_f,0.13720742534301858
basewr3,high_level_plot_summary_rouge_f,0.1167964404894327
basewr3,high_level_plot_summary_rouge_f,0.13710368466152528
basewr3,high_level_plot_summary_rouge_f,0.1464646464646465
basewr3,high_level_plot_summary_rouge_f,0.12062546537602382
basewr3,high_level_plot_summary_rouge_f,0.12545235223160434
basewr3,high_level_plot_summary_rouge_f,0.1686746987951807
basewr3,high_level_plot_summary_rouge_f,0.11302211302211301
basewr3,high_level_plot_summary_rouge_f,0.13344453711426188
basewr3,high_level_plot_summary_rouge_f,0.11919882755251589
basewr3,high_level_plot_summary_rouge_f,0.14637904468412943
basewr3,high_level_plot_summary_rouge_f,0.12424849699398798
basewr3,high_level_plot_summary_rouge_f,0.1413373860182371
basewr3,high_level_plot_summary_rouge_f,0.15250198570293885
basewr3,high_level_plot_summary_rouge_f,0.12095032397408208
basewr3,high_level_plot_summary_rouge_f,0.1283422459893048
basewr3,high_level_plot_summary_rouge_f,0.135048231511254
basewr3,high_level_plot_summary_rouge_f,0.1556420233463035
basewr3,high_level_plot_summary_rouge_f,0.15384615384615385
basewr3,high_level_plot_summary_rouge_f,0.14750198255352895
basewr3,high_level_plot_summary_rouge_f,0.13780025284450062
basewr3,high_level_plot_summary_rouge_f,0.1231696813092162
basewr3,high_level_plot_summary_rouge_f,0.13722312263641276
basewr3,high_level_plot_summary_rouge_f,0.13675213675213674
basewr3,high_level_plot_summary_rouge_f,0.1268939393939394
basewr3,high_level_plot_summary_rouge_f,0.15772179627601315
basewr3,high_level_plot_summary_rouge_f,0.13026444662095982
basewr3,high_level_plot_summary_rouge_f,0.1314636283961437
basewr3,high_level_plot_summary_rouge_f,0.1737722611980572
basewr3,high_level_plot_summary_rouge_f,0.14471243042671614
basewr3,high_level_plot_summary_rouge_f,0.15598548972188633
basewr3,high_level_plot_summary_rouge_f,0.1182266009852217
basewr3,high_level_plot_summary_rouge_f,0.14454416627302785
basewr3,high_level_plot_summary_rouge_f,0.12420501309390199
basewr3,high_level_plot_summary_rouge_f,0.13068731848983545
basewr3,high_level_plot_summary_rouge_f,0.1325905292479109
basewr3,high_level_plot_summary_rouge_f,0.10785185185185185
basewr3,high_level_plot_summary_rouge_f,0.12325502213142664
basewr3,high_level_plot_summary_rouge_f,0.14460093896713616
basewr3,high_level_plot_summary_rouge_f,0.14241210502892745
basewr3,high_level_plot_summary_rouge_f,0.14101953311100524
basewr3,high_level_plot_summary_rouge_f,0.14300411522633746
basewr3,high_level_plot_summary_rouge_f,0.12035583464154892
basewr3,high_level_plot_summary_rouge_f,0.15645617342130066
basewr3,high_level_plot_summary_rouge_f,0.11688311688311688
basewr3,high_level_plot_summary_rouge_f,0.13040062843676356
basewr3,high_level_plot_summary_rouge_f,0.14063400576368876
basewr3,high_level_plot_summary_rouge_f,0.11442385173247381
basewr3,high_level_plot_summary_rouge_f,0.13351016799292661
basewr3,high_level_plot_summary_rouge_f,0.12360594795539034
basewr3,high_level_plot_summary_rouge_f,0.1619473422752111
basewr3,high_level_plot_summary_rouge_f,0.1519607843137255
basewr3,high_level_plot_summary_rouge_f,0.13245492371705964
basewr3,high_level_plot_summary_rouge_f,0.13991163475699558
basewr3,high_level_plot_summary_rouge_f,0.14267729752412925
basewr3,high_level_plot_summary_rouge_f,0.15849056603773584
basewr3,high_level_plot_summary_rouge_f,0.15949367088607597
basewr3,high_level_plot_summary_rouge_f,0.16043507817811015
basewr3,high_level_plot_summary_rouge_f,0.14149772445179976
basewr3,high_level_plot_summary_rouge_f,0.12012178245225574
basewr3,high_level_plot_summary_rouge_f,0.14700704225352113
basewr3,high_level_plot_summary_rouge_f,0.15148514851485148
basewr3,high_level_plot_summary_rouge_f,0.16484089723526343
basewr3,high_level_plot_summary_rouge_f,0.14808853118712273
basewr3,high_level_plot_summary_rouge_f,0.154320987654321
basewr3,high_level_plot_summary_rouge_f,0.14814814814814814
basewr3,high_level_plot_summary_rouge_f,0.17605177993527507
basewr3,high_level_plot_summary_rouge_f,0.14254671881790526
basewr3,high_level_plot_summary_rouge_f,0.14308681672025725
basewr3,high_level_plot_summary_rouge_f,0.1393819855358317
basewr3,high_level_plot_summary_rouge_f,0.15756951596292482
basewr3,high_level_plot_summary_rouge_f,0.15841584158415845
basewr3,high_level_plot_summary_rouge_f,0.14694894146948942
basewr3,high_level_plot_summary_rouge_f,0.14618547281863864
basewr3,high_level_plot_summary_rouge_f,0.12527131782945736
basewr3,high_level_plot_summary_rouge_f,0.14698162729658792
basewr3,high_level_plot_summary_rouge_f,0.15625
basewr3,high_level_plot_summary_rouge_f,0.15296367112810708
basewr3,high_level_plot_summary_rouge_f,0.15636363636363634
basewr3,high_level_plot_summary_rouge_f,0.14826624153049023
basewr3,high_level_plot_summary_rouge_f,0.153503893214683
basewr3,high_level_plot_summary_rouge_f,0.16098081023454158
basewr3,high_level_plot_summary_rouge_f,0.15232876712328766
basewr3,high_level_plot_summary_rouge_f,0.11825369542798213
basewr3,high_level_plot_summary_rouge_f,0.14021790620558977
basewr3,high_level_plot_summary_rouge_f,0.1329225352112676
basewr3,high_level_plot_summary_rouge_f,0.1628440366972477
basewr3,high_level_plot_summary_rouge_f,0.12222687316868983
basewr3,high_level_plot_summary_rouge_f,0.13939016801493467
basewr3,high_level_plot_summary_rouge_f,0.12909260991580918
basewr3,high_level_plot_summary_rouge_f,0.13873473917869034
basewr3,high_level_plot_summary_rouge_f,0.14084507042253522
basewr3,high_level_plot_summary_rouge_f,0.14053537284894838
basewr3,high_level_plot_summary_rouge_f,0.13029315960912052
basewr3,high_level_plot_summary_rouge_f,0.13192853870819973
basewr3,high_level_plot_summary_rouge_f,0.11517658288259626
basewr3,high_level_plot_summary_rouge_f,0.12592096450100468
basewr3,high_level_plot_summary_rouge_f,0.15048296898830707
basewr3,high_level_plot_summary_rouge_f,0.1536697247706422
basewr3,high_level_plot_summary_rouge_f,0.14437555358724535
basewr3,high_level_plot_summary_rouge_f,0.1331072488342518
basewr3,high_level_plot_summary_rouge_f,0.14545454545454545
basewr3,high_level_plot_summary_rouge_f,0.12872692853762424
basewr3,high_level_plot_summary_rouge_f,0.14343551185656447
basewr3,high_level_plot_summary_rouge_f,0.13691618682021753
basewr3,high_level_plot_summary_rouge_f,0.12698412698412698
basewr3,high_level_plot_summary_rouge_f,0.13374805598755835
basewr3,high_level_plot_summary_rouge_f,0.138255033557047
basewr3,high_level_plot_summary_rouge_f,0.14525810324129654
basewr3,high_level_plot_summary_rouge_f,0.15368081676518
basewr3,high_level_plot_summary_rouge_f,0.14822134387351776
basewr3,high_level_plot_summary_rouge_f,0.14077897700610043
basewr3,high_level_plot_summary_rouge_f,0.14199598124581378
basewr3,high_level_plot_summary_rouge_f,0.12648597242035187
basewr3,high_level_plot_summary_rouge_f,0.13257379596064217
basewr3,high_level_plot_summary_rouge_f,0.16140713916192448
basewr3,high_level_plot_summary_rouge_p,0.13807531380753138
basewr3,high_level_plot_summary_rouge_p,0.10434782608695652
basewr3,high_level_plot_summary_rouge_p,0.10492505353319058
basewr3,high_level_plot_summary_rouge_p,0.12341772151898735
basewr3,high_level_plot_summary_rouge_p,0.07584722969338353
basewr3,high_level_plot_summary_rouge_p,0.13049645390070921
basewr3,high_level_plot_summary_rouge_p,0.09383624655013799
basewr3,high_level_plot_summary_rouge_p,0.10669456066945607
basewr3,high_level_plot_summary_rouge_p,0.08296390120329322
basewr3,high_level_plot_summary_rouge_p,0.12753623188405797
basewr3,high_level_plot_summary_rouge_p,0.1191588785046729
basewr3,high_level_plot_summary_rouge_p,0.1033013844515442
basewr3,high_level_plot_summary_rouge_p,0.08060654429369513
basewr3,high_level_plot_summary_rouge_p,0.11483253588516747
basewr3,high_level_plot_summary_rouge_p,0.09942084942084942
basewr3,high_level_plot_summary_rouge_p,0.11152416356877323
basewr3,high_level_plot_summary_rouge_p,0.09038142620232173
basewr3,high_level_plot_summary_rouge_p,0.09609375
basewr3,high_level_plot_summary_rouge_p,0.09919028340080972
basewr3,high_level_plot_summary_rouge_p,0.1504237288135593
basewr3,high_level_plot_summary_rouge_p,0.11897590361445783
basewr3,high_level_plot_summary_rouge_p,0.11698717948717949
basewr3,high_level_plot_summary_rouge_p,0.10146862483311081
basewr3,high_level_plot_summary_rouge_p,0.09642857142857143
basewr3,high_level_plot_summary_rouge_p,0.09388839681133747
basewr3,high_level_plot_summary_rouge_p,0.09553571428571428
basewr3,high_level_plot_summary_rouge_p,0.15498154981549817
basewr3,high_level_plot_summary_rouge_p,0.0851880276285495
basewr3,high_level_plot_summary_rouge_p,0.10980966325036604
basewr3,high_level_plot_summary_rouge_p,0.20396600566572237
basewr3,high_level_plot_summary_rouge_p,0.0970464135021097
basewr3,high_level_plot_summary_rouge_p,0.108
basewr3,high_level_plot_summary_rouge_p,0.10344827586206896
basewr3,high_level_plot_summary_rouge_p,0.1559792027729636
basewr3,high_level_plot_summary_rouge_p,0.12258064516129032
basewr3,high_level_plot_summary_rouge_p,0.11414982164090369
basewr3,high_level_plot_summary_rouge_p,0.12852664576802508
basewr3,high_level_plot_summary_rouge_p,0.11764705882352941
basewr3,high_level_plot_summary_rouge_p,0.1009433962264151
basewr3,high_level_plot_summary_rouge_p,0.11610486891385768
basewr3,high_level_plot_summary_rouge_p,0.09732142857142857
basewr3,high_level_plot_summary_rouge_p,0.08592592592592592
basewr3,high_level_plot_summary_rouge_p,0.06885828520657486
basewr3,high_level_plot_summary_rouge_p,0.09569798068481124
basewr3,high_level_plot_summary_rouge_p,0.09105560032232071
basewr3,high_level_plot_summary_rouge_p,0.145748987854251
basewr3,high_level_plot_summary_rouge_p,0.0962566844919786
basewr3,high_level_plot_summary_rouge_p,0.14942528735632185
basewr3,high_level_plot_summary_rouge_p,0.08774703557312254
basewr3,high_level_plot_summary_rouge_p,0.10543478260869565
basewr3,high_level_plot_summary_rouge_p,0.15762273901808785
basewr3,high_level_plot_summary_rouge_p,0.0997624703087886
basewr3,high_level_plot_summary_rouge_p,0.11020408163265306
basewr3,high_level_plot_summary_rouge_p,0.09012464046021093
basewr3,high_level_plot_summary_rouge_p,0.16024340770791076
basewr3,high_level_plot_summary_rouge_p,0.11793020457280386
basewr3,high_level_plot_summary_rouge_p,0.08131352619233777
basewr3,high_level_plot_summary_rouge_p,0.07701637355973318
basewr3,high_level_plot_summary_rouge_p,0.12362030905077263
basewr3,high_level_plot_summary_rouge_p,0.1257396449704142
basewr3,high_level_plot_summary_rouge_p,0.08434712084347121
basewr3,high_level_plot_summary_rouge_p,0.12688172043010754
basewr3,high_level_plot_summary_rouge_p,0.1246376811594203
basewr3,high_level_plot_summary_rouge_p,0.10635155096011817
basewr3,high_level_plot_summary_rouge_p,0.08619246861924686
basewr3,high_level_plot_summary_rouge_p,0.12142857142857143
basewr3,high_level_plot_summary_rouge_p,0.08339952343129468
basewr3,high_level_plot_summary_rouge_p,0.12738853503184713
basewr3,high_level_plot_summary_rouge_p,0.13405238828967642
basewr3,high_level_plot_summary_rouge_p,0.10074626865671642
basewr3,high_level_plot_summary_rouge_p,0.09294012511170688
basewr3,high_level_plot_summary_rouge_p,0.20588235294117646
basewr3,high_level_plot_summary_rouge_p,0.07251707829742512
basewr3,high_level_plot_summary_rouge_p,0.12121212121212122
basewr3,high_level_plot_summary_rouge_p,0.08090185676392574
basewr3,high_level_plot_summary_rouge_p,0.1251646903820817
basewr3,high_level_plot_summary_rouge_p,0.09707724425887265
basewr3,high_level_plot_summary_rouge_p,0.11969111969111969
basewr3,high_level_plot_summary_rouge_p,0.13333333333333333
basewr3,high_level_plot_summary_rouge_p,0.14470284237726097
basewr3,high_level_plot_summary_rouge_p,0.10909090909090909
basewr3,high_level_plot_summary_rouge_p,0.11914893617021277
basewr3,high_level_plot_summary_rouge_p,0.16359918200409
basewr3,high_level_plot_summary_rouge_p,0.13649425287356323
basewr3,high_level_plot_summary_rouge_p,0.12880886426592797
basewr3,high_level_plot_summary_rouge_p,0.10450623202301054
basewr3,high_level_plot_summary_rouge_p,0.0962962962962963
basewr3,high_level_plot_summary_rouge_p,0.1252465483234714
basewr3,high_level_plot_summary_rouge_p,0.10966810966810966
basewr3,high_level_plot_summary_rouge_p,0.10509803921568628
basewr3,high_level_plot_summary_rouge_p,0.14560161779575329
basewr3,high_level_plot_summary_rouge_p,0.11037344398340249
basewr3,high_level_plot_summary_rouge_p,0.10380622837370242
basewr3,high_level_plot_summary_rouge_p,0.15846456692913385
basewr3,high_level_plot_summary_rouge_p,0.11827141774071266
basewr3,high_level_plot_summary_rouge_p,0.15789473684210525
basewr3,high_level_plot_summary_rouge_p,0.08657047724750278
basewr3,high_level_plot_summary_rouge_p,0.11953125
basewr3,high_level_plot_summary_rouge_p,0.09041394335511982
basewr3,high_level_plot_summary_rouge_p,0.10984540276647681
basewr3,high_level_plot_summary_rouge_p,0.12421711899791232
basewr3,high_level_plot_summary_rouge_p,0.07171000788022065
basewr3,high_level_plot_summary_rouge_p,0.08619047619047619
basewr3,high_level_plot_summary_rouge_p,0.11910286156225831
basewr3,high_level_plot_summary_rouge_p,0.11347517730496454
basewr3,high_level_plot_summary_rouge_p,0.11727416798732171
basewr3,high_level_plot_summary_rouge_p,0.12556458897922312
basewr3,high_level_plot_summary_rouge_p,0.10707635009310987
basewr3,high_level_plot_summary_rouge_p,0.12918287937743192
basewr3,high_level_plot_summary_rouge_p,0.10682492581602374
basewr3,high_level_plot_summary_rouge_p,0.09713282621416033
basewr3,high_level_plot_summary_rouge_p,0.1358574610244989
basewr3,high_level_plot_summary_rouge_p,0.17574257425742573
basewr3,high_level_plot_summary_rouge_p,0.10596491228070175
basewr3,high_level_plot_summary_rouge_p,0.10114068441064639
basewr3,high_level_plot_summary_rouge_p,0.13860544217687074
basewr3,high_level_plot_summary_rouge_p,0.1119942196531792
basewr3,high_level_plot_summary_rouge_p,0.08572710951526032
basewr3,high_level_plot_summary_rouge_p,0.09223300970873786
basewr3,high_level_plot_summary_rouge_p,0.09843659525188188
basewr3,high_level_plot_summary_rouge_p,0.11475409836065574
basewr3,high_level_plot_summary_rouge_p,0.1102683780630105
basewr3,high_level_plot_summary_rouge_p,0.14478527607361963
basewr3,high_level_plot_summary_rouge_p,0.09710391822827939
basewr3,high_level_plot_summary_rouge_p,0.07338518769022657
basewr3,high_level_plot_summary_rouge_p,0.10334158415841584
basewr3,high_level_plot_summary_rouge_p,0.11217008797653959
basewr3,high_level_plot_summary_rouge_p,0.1252973830293418
basewr3,high_level_plot_summary_rouge_p,0.10060142154182614
basewr3,high_level_plot_summary_rouge_p,0.12966804979253113
basewr3,high_level_plot_summary_rouge_p,0.1152542372881356
basewr3,high_level_plot_summary_rouge_p,0.1529808773903262
basewr3,high_level_plot_summary_rouge_p,0.09969604863221884
basewr3,high_level_plot_summary_rouge_p,0.09716157205240175
basewr3,high_level_plot_summary_rouge_p,0.12254335260115606
basewr3,high_level_plot_summary_rouge_p,0.11897356143079316
basewr3,high_level_plot_summary_rouge_p,0.12392426850258176
basewr3,high_level_plot_summary_rouge_p,0.10096976611523104
basewr3,high_level_plot_summary_rouge_p,0.10437051532941943
basewr3,high_level_plot_summary_rouge_p,0.07862981704943557
basewr3,high_level_plot_summary_rouge_p,0.10306748466257669
basewr3,high_level_plot_summary_rouge_p,0.11867088607594936
basewr3,high_level_plot_summary_rouge_p,0.11142061281337047
basewr3,high_level_plot_summary_rouge_p,0.12977867203219315
basewr3,high_level_plot_summary_rouge_p,0.10037776578521317
basewr3,high_level_plot_summary_rouge_p,0.12084063047285463
basewr3,high_level_plot_summary_rouge_p,0.12377049180327869
basewr3,high_level_plot_summary_rouge_p,0.11890504704875962
basewr3,high_level_plot_summary_rouge_p,0.07678571428571429
basewr3,high_level_plot_summary_rouge_p,0.10263522884882108
basewr3,high_level_plot_summary_rouge_p,0.0941983780411728
basewr3,high_level_plot_summary_rouge_p,0.13209302325581396
basewr3,high_level_plot_summary_rouge_p,0.08488372093023255
basewr3,high_level_plot_summary_rouge_p,0.11940298507462686
basewr3,high_level_plot_summary_rouge_p,0.09394145677331518
basewr3,high_level_plot_summary_rouge_p,0.11032656663724624
basewr3,high_level_plot_summary_rouge_p,0.11929460580912864
basewr3,high_level_plot_summary_rouge_p,0.10330288123682362
basewr3,high_level_plot_summary_rouge_p,0.08953553441522104
basewr3,high_level_plot_summary_rouge_p,0.095112285336856
basewr3,high_level_plot_summary_rouge_p,0.07316087308003234
basewr3,high_level_plot_summary_rouge_p,0.08113940440224428
basewr3,high_level_plot_summary_rouge_p,0.1140215716486903
basewr3,high_level_plot_summary_rouge_p,0.12465116279069767
basewr3,high_level_plot_summary_rouge_p,0.10258023914411579
basewr3,high_level_plot_summary_rouge_p,0.09289940828402367
basewr3,high_level_plot_summary_rouge_p,0.12526997840172785
basewr3,high_level_plot_summary_rouge_p,0.09418282548476455
basewr3,high_level_plot_summary_rouge_p,0.1169811320754717
basewr3,high_level_plot_summary_rouge_p,0.11968680089485459
basewr3,high_level_plot_summary_rouge_p,0.0923285811269518
basewr3,high_level_plot_summary_rouge_p,0.10238095238095238
basewr3,high_level_plot_summary_rouge_p,0.12545676004872108
basewr3,high_level_plot_summary_rouge_p,0.1213640922768305
basewr3,high_level_plot_summary_rouge_p,0.11996644295302013
basewr3,high_level_plot_summary_rouge_p,0.11070110701107011
basewr3,high_level_plot_summary_rouge_p,0.10259917920656635
basewr3,high_level_plot_summary_rouge_p,0.12864077669902912
basewr3,high_level_plot_summary_rouge_p,0.09274755927475593
basewr3,high_level_plot_summary_rouge_p,0.10142630744849446
basewr3,high_level_plot_summary_rouge_p,0.12341772151898735
basewr3,character_sheets_rouge_f,0.14579439252336449
basewr3,character_sheets_rouge_f,0.15365448504983387
basewr3,character_sheets_rouge_f,0.13905739617358842
basewr3,character_sheets_rouge_f,0.13000520020800835
basewr3,character_sheets_rouge_f,0.1439299123904881
basewr3,character_sheets_rouge_f,0.15083798882681565
basewr3,character_sheets_rouge_f,0.12320805889190237
basewr3,character_sheets_rouge_f,0.11504047720494248
basewr3,character_sheets_rouge_f,0.13520574787720444
basewr3,character_sheets_rouge_f,0.11739864864864866
basewr3,character_sheets_rouge_f,0.11547911547911548
basewr3,character_sheets_rouge_f,0.09613130128956623
basewr3,character_sheets_rouge_f,0.1326530612244898
basewr3,character_sheets_rouge_f,0.10124252185918085
basewr3,character_sheets_rouge_f,0.10752688172043011
basewr3,character_sheets_rouge_f,0.10692899914456801
basewr3,character_sheets_rouge_f,0.13571178733823014
basewr3,character_sheets_rouge_f,0.1399644760213144
basewr3,character_sheets_rouge_f,0.13414634146341464
basewr3,character_sheets_rouge_f,0.08080808080808081
basewr3,character_sheets_rouge_f,0.11100746268656717
basewr3,character_sheets_rouge_f,0.11529933481152993
basewr3,character_sheets_rouge_f,0.10559006211180123
basewr3,character_sheets_rouge_f,0.13446023818670766
basewr3,character_sheets_rouge_f,0.13850207000376363
basewr3,character_sheets_rouge_f,0.12547926106657373
basewr3,character_sheets_rouge_f,0.1095890410958904
basewr3,character_sheets_rouge_f,0.11412062116287468
basewr3,character_sheets_rouge_f,0.10925507900677202
basewr3,character_sheets_rouge_f,0.09842331581462016
basewr3,character_sheets_rouge_f,0.12210371460095623
basewr3,character_sheets_rouge_f,0.09502465262214255
basewr3,character_sheets_rouge_f,0.14823175319789314
basewr3,character_sheets_rouge_f,0.11945701357466065
basewr3,character_sheets_rouge_f,0.14169867690994453
basewr3,character_sheets_rouge_f,0.13258232235701906
basewr3,character_sheets_rouge_f,0.11555959963603275
basewr3,character_sheets_rouge_f,0.11462631820265935
basewr3,character_sheets_rouge_f,0.11572135515797488
basewr3,character_sheets_rouge_f,0.11774325429272282
basewr3,character_sheets_rouge_f,0.15534682080924855
basewr3,character_sheets_rouge_f,0.13177257525083613
basewr3,character_sheets_rouge_f,0.1296487603305785
basewr3,character_sheets_rouge_f,0.1421903052064632
basewr3,character_sheets_rouge_f,0.13283378746594005
basewr3,character_sheets_rouge_f,0.1174148988653182
basewr3,character_sheets_rouge_f,0.16439314445610353
basewr3,character_sheets_rouge_f,0.10467289719626169
basewr3,character_sheets_rouge_f,0.12592096450100468
basewr3,character_sheets_rouge_f,0.13016270337922403
basewr3,character_sheets_rouge_f,0.08244274809160304
basewr3,character_sheets_rouge_f,0.14246004169562196
basewr3,character_sheets_rouge_f,0.11081081081081083
basewr3,character_sheets_rouge_f,0.12381703470031545
basewr3,character_sheets_rouge_f,0.11578947368421054
basewr3,character_sheets_rouge_f,0.11898734177215188
basewr3,character_sheets_rouge_f,0.12110845022237428
basewr3,character_sheets_rouge_f,0.1370993335449064
basewr3,character_sheets_rouge_f,0.07247106190236537
basewr3,character_sheets_rouge_f,0.10709621245102306
basewr3,character_sheets_rouge_f,0.13062409288824384
basewr3,character_sheets_rouge_f,0.10444874274661509
basewr3,character_sheets_rouge_f,0.11186903137789904
basewr3,character_sheets_rouge_f,0.09637488947833775
basewr3,character_sheets_rouge_f,0.11408882082695254
basewr3,character_sheets_rouge_f,0.12061206120612063
basewr3,character_sheets_rouge_f,0.12574639971900248
basewr3,character_sheets_rouge_f,0.11365638766519823
basewr3,character_sheets_rouge_f,0.11290322580645161
basewr3,character_sheets_rouge_f,0.11221406991799743
basewr3,character_sheets_rouge_f,0.13980582524271842
basewr3,character_sheets_rouge_f,0.09386281588447654
basewr3,character_sheets_rouge_f,0.12514827995255043
basewr3,character_sheets_rouge_f,0.11439114391143912
basewr3,character_sheets_rouge_f,0.1386384830587504
basewr3,character_sheets_rouge_f,0.11744084136722173
basewr3,character_sheets_rouge_f,0.12116504854368933
basewr3,character_sheets_rouge_f,0.11101549053356283
basewr3,character_sheets_rouge_f,0.10497489730716568
basewr3,character_sheets_rouge_f,0.079002079002079
basewr3,character_sheets_rouge_f,0.11269841269841271
basewr3,character_sheets_rouge_f,0.09638554216867469
basewr3,character_sheets_rouge_f,0.1024875621890547
basewr3,character_sheets_rouge_f,0.12888482632541132
basewr3,character_sheets_rouge_f,0.1310517529215359
basewr3,character_sheets_rouge_f,0.12555720653789007
basewr3,character_sheets_rouge_f,0.1241782322863404
basewr3,character_sheets_rouge_f,0.13625103220478943
basewr3,character_sheets_rouge_f,0.14936622130866736
basewr3,character_sheets_rouge_f,0.13877846042645461
